Date Pulled,Address,Suburb,Property Type,Beds,Baths,Cars,Land Size (m2),Asking Price ($),Price Per Acre ($),Days on Market,Sale Method,Agency,Dual Living / Granny Flat,Subdivision Potential,Usable Land,Build Classification,Budget Rule Applied,Dynamic Rent Est ($),NOI ($),Cap Rate (%),Gross Yield (%),Net Yield (%),Monthly Repayment ($),DSCR,Break-Even Ratio (%),Net Annual Cashflow ($),Net Weekly Cashflow ($),Quarantined Loss Year 1 ($),Tax Benefit Year 1 ($),Post-Tax Cash Flow ($) *Est,Est Renovation / Capex ($),Total Cash Invested ($),Cash-on-Cash Return (%),Est 10-Yr IRR (%),Est Year 1 ROE (%),Cashflow Status,URL
2026-06-30,145-161 Western Avenue,Montville,house,5.0,5.0,8.0,61200.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,860.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-montville-149750508
2026-06-30,44 Reilly Road,Nambour,house,3.0,2.0,2.0,632.0,0.0,,,For Sale,Unknown,True,False,True,New Build / Likely Eligible,,685.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-nambour-151536408
2026-06-30,77 Panorama Drive,Nambour,house,4.0,2.0,2.0,1156.0,1150000.0,4025856.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",685.0,26270.4,2.28,3.1,2.28,5815.03,0.38,222.15,-43509.91,-836.73,43529.6,0.0,-43509.91,0.0,290000.0,-15.0,2.9,-12.52,Negative,https://www.realestate.com.au/property-house-qld-nambour-151201160
2026-06-30,21 Expectation Circuit,Nambour,house,4.0,2.0,2.0,482.0,950000.0,7976176.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",685.0,26270.4,2.77,3.75,2.77,4803.72,0.46,188.08,-31374.2,-603.35,33129.6,0.0,-31374.2,0.0,250000.0,-12.55,3.6,-10.55,Negative,https://www.realestate.com.au/property-house-qld-nambour-150879432
2026-06-30,2 Crusher Park Drive,Nambour,house,4.0,2.0,5.0,1955.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,685.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-nambour-151162080
2026-06-30,2/15 STANLEY STREET,Nambour,duplex/semi-detached,3.0,2.0,2.0,311.0,800000.0,10409929.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",685.0,26270.4,3.28,4.45,3.28,4045.24,0.54,162.53,-22272.42,-428.32,25329.6,0.0,-22272.42,0.0,220000.0,-10.12,4.36,-8.57,Negative,https://www.realestate.com.au/property-duplex+semi-detached-qld-nambour-151376488
2026-06-30,4 Platypus Place,Nambour,house,5.0,3.0,3.0,919.0,0.0,,,For Sale,Unknown,False,False,False,New Build / Likely Eligible,,685.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-nambour-151618344
2026-06-30,4 Mallee Place,Nambour,house,4.0,2.0,2.0,1001.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,685.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-nambour-151059352
2026-06-30,5 Kerada Road,Nambour,house,4.0,2.0,8.0,29600.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,685.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-nambour-151188904
2026-06-30,1 Court Road,Nambour,house,5.0,5.0,4.0,597.0,1399000.0,9483345.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",685.0,26270.4,1.88,2.55,1.88,7074.11,0.31,264.57,-58618.86,-1127.29,56477.6,0.0,-58618.86,0.0,339800.0,-17.25,2.3,-14.31,Negative,https://www.realestate.com.au/property-house-qld-nambour-150902700
2026-06-30,11 Fairmeadow Road,Nambour,house,6.0,3.0,2.0,809.0,1300000.0,6502989.0,,For Sale,Unknown,True,False,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,685.0,26270.4,2.02,2.74,2.02,6573.51,0.33,247.7,-52611.69,-1011.76,0.0,18991.95,-33619.74,0.0,320000.0,-16.44,4.17,-13.67,Negative,https://www.realestate.com.au/property-house-qld-nambour-151636320
2026-06-30,7/14 Bade Street,Nambour,duplex/semi-detached,3.0,2.0,2.0,190.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,685.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-duplex+semi-detached-qld-nambour-151478104
2026-06-30,32 Rigby Street,Nambour,house,3.0,1.0,4.0,782.0,799000.0,4134835.0,,For Sale,Unknown,True,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",685.0,26270.4,3.29,4.46,3.29,4040.18,0.54,162.36,-22211.75,-427.15,25277.6,0.0,-22211.75,0.0,219800.0,-10.11,4.36,-8.55,Negative,https://www.realestate.com.au/property-house-qld-nambour-150908864
2026-06-30,137 Panorama Drive,Nambour,house,4.0,2.0,2.0,956.0,925000.0,3915633.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",685.0,26270.4,2.84,3.85,2.84,4677.3,0.47,183.82,-29857.24,-574.18,31829.6,0.0,-29857.24,0.0,245000.0,-12.19,3.71,-10.25,Negative,https://www.realestate.com.au/property-house-qld-nambour-151053668
2026-06-30,18A Aspland Street,Nambour,house,2.0,1.0,1.0,918.0,780000.0,3438508.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",685.0,26270.4,3.37,4.57,3.37,3944.1,0.56,159.12,-21058.85,-404.98,24289.6,0.0,-21058.85,0.0,216000.0,-9.75,4.48,-8.26,Negative,https://www.realestate.com.au/property-house-qld-nambour-151432044
2026-06-30,1/57 Netherton Street,Nambour,house,2.0,1.0,1.0,49.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,685.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-nambour-151210064
2026-06-30,23 Henebery Road,Burnside,acreage/semi-rural,5.0,2.0,2.0,9943.0,1000000.0,407006.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",855.0,34403.2,3.44,4.45,3.44,5056.54,0.57,159.1,-26275.33,-505.29,27596.8,0.0,-26275.33,0.0,260000.0,-10.11,5.05,-8.48,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-burnside-150682908
2026-06-30,42 James Whalley Drive,Burnside,house,5.0,3.0,3.0,602.0,1275000.0,8571007.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",855.0,34403.2,2.7,3.49,2.7,6447.09,0.44,196.63,-42961.93,-826.19,41896.8,0.0,-42961.93,0.0,315000.0,-13.64,3.85,-11.34,Negative,https://www.realestate.com.au/property-house-qld-burnside-151396600
2026-06-30,013 burnside rd,Burnside,house,3.0,2.0,1.0,695.0,990000.0,5764592.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",855.0,34403.2,3.48,4.49,3.48,5005.98,0.57,157.73,-25668.54,-493.63,27076.8,0.0,-25668.54,0.0,258000.0,-9.95,5.11,-8.35,Negative,https://www.realestate.com.au/property-house-qld-burnside-151612636
2026-06-30,26 Glenys Street,Burnside,house,3.0,1.0,1.0,1029.0,890000.0,3500200.0,,For Sale,Unknown,True,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",855.0,34403.2,3.87,5.0,3.87,4500.32,0.64,144.09,-19600.69,-376.94,21876.8,0.0,-19600.69,0.0,238000.0,-8.24,5.74,-6.94,Negative,https://www.realestate.com.au/property-house-qld-burnside-150578460
2026-06-30,Lot 29 new Street,Burnside,house,4.0,2.0,2.0,807.0,1240000.0,6218224.0,,For Sale,Unknown,False,True,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,855.0,34403.2,2.77,3.59,2.77,6270.11,0.46,191.85,-40838.18,-785.35,0.0,14828.42,-26009.76,0.0,308000.0,-13.26,5.69,-11.04,Negative,https://www.realestate.com.au/property-house-qld-burnside-151350516
2026-06-30,64 Coes Creek Road,Burnside,house,4.0,2.0,2.0,708.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,855.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-burnside-151214224
2026-06-30,10 Sue Street,Burnside,house,4.0,1.0,1.0,607.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,855.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-burnside-151275796
2026-06-30,"Parklane Estate 68 - 116, Henebery Rd, Parklane Estate",Burnside,house,4.0,2.0,2.0,794.0,1500000.0,7645202.0,,For Sale,Unknown,False,True,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,855.0,34403.2,2.29,2.96,2.29,7584.82,0.38,227.34,-56614.6,-1088.74,0.0,19830.82,-36783.78,0.0,360000.0,-15.73,4.9,-13.01,Negative,https://www.realestate.com.au/property-house-qld-burnside-150707788
2026-06-30,lot 22 Coming Soon,Burnside,house,4.0,2.0,4.0,912.0,1290000.0,5724177.0,,For Sale,Unknown,False,True,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,855.0,34403.2,2.67,3.45,2.67,6522.94,0.44,198.68,-43872.1,-843.69,0.0,15790.42,-28081.69,0.0,318000.0,-13.8,5.52,-11.47,Negative,https://www.realestate.com.au/property-house-qld-burnside-151350608
2026-06-30,50 Pope Avenue,Burnside,house,4.0,2.0,2.0,1200.0,1015700.0,3425330.0,,For Sale,Unknown,False,False,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,855.0,34403.2,3.39,4.38,3.39,5135.93,0.56,161.24,-27227.98,-523.62,0.0,10512.88,-16715.1,0.0,263140.0,-10.35,6.69,-8.67,Negative,https://www.realestate.com.au/property-house-qld-burnside-151406780
2026-06-30,"Lot 1 68 - 116, Henebery Rd, Parklane Estate",Burnside,house,5.0,3.0,2.0,970.0,1650000.0,6883834.0,,For Sale,Unknown,False,True,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,855.0,34403.2,2.09,2.69,2.09,10113.09,0.28,295.58,-86953.86,-1672.19,0.0,29450.82,-57503.04,0.0,110000.0,-79.05,3.6,-45.17,Negative,https://www.realestate.com.au/property-house-qld-burnside-150697120
2026-06-30,18 Warabi Place,Burnside,house,4.0,2.0,2.0,640.0,1000000.0,6323219.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",855.0,34403.2,3.44,4.45,3.44,5056.54,0.57,159.1,-26275.33,-505.29,27596.8,0.0,-26275.33,0.0,260000.0,-10.11,5.05,-8.48,Negative,https://www.realestate.com.au/property-house-qld-burnside-151209428
2026-06-30,3 Chiltern Court,Coes Creek,house,5.0,2.0,3.0,918.0,1149000.0,5065188.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,3.18,4.07,3.18,5809.97,0.52,170.86,-33163.63,-637.76,33192.0,0.0,-33163.63,0.0,289800.0,-11.44,4.72,-9.55,Negative,https://www.realestate.com.au/property-house-qld-coes+creek-151279888
2026-06-30,6 Nalin Lane,Coes Creek,house,3.0,2.0,0.0,918.0,755000.0,3328300.0,,For Sale,Unknown,True,False,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,900.0,36556.0,4.84,6.2,4.84,3817.69,0.8,119.78,-9256.29,-178.01,0.0,4700.48,-4555.81,0.0,211000.0,-4.39,9.17,-3.72,Negative,https://www.realestate.com.au/property-house-qld-coes+creek-147733524
2026-06-30,2/11 Northview Place,Woombye,house,3.0,2.0,2.0,431.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-woombye-151259512
2026-06-30,13 Northview Pl,Woombye,house,4.0,2.0,2.0,987.0,1273500.0,5221556.0,,For Sale,Unknown,False,False,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,550.0,19812.0,1.56,2.25,1.56,6439.51,0.26,300.92,-57462.11,-1105.04,0.0,20871.7,-36590.41,0.0,314700.0,-18.26,3.19,-15.19,Negative,https://www.realestate.com.au/property-house-qld-woombye-151604696
2026-06-30,10 McClintock Place,Woombye,house,4.0,2.0,2.0,767.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-woombye-151226012
2026-06-30,11 Countryview Street,Woombye,house,4.0,2.0,3.0,833.0,1290000.0,6267046.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",550.0,19812.0,1.54,2.22,1.54,6522.94,0.25,304.42,-58463.3,-1124.29,57268.0,0.0,-58463.3,0.0,318000.0,-18.38,1.55,-15.28,Negative,https://www.realestate.com.au/property-house-qld-woombye-151390424
2026-06-30,Lot 4 - 8 Keil Street,Woombye,house,5.0,2.0,2.0,1288.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-woombye-151394120
2026-06-30,13 Address Available Upon Request,Woombye,house,4.0,2.0,2.0,987.0,1500000.0,6150243.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",550.0,19812.0,1.32,1.91,1.32,7584.82,0.22,348.97,-71205.8,-1369.34,68188.0,0.0,-71205.8,0.0,360000.0,-19.78,1.27,-16.37,Negative,https://www.realestate.com.au/property-house-qld-woombye-151600520
2026-06-30,47 Leafy Lane,Woombye,house,3.0,2.0,2.0,8463.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-woombye-149603268
2026-06-30,2/17 Northview Place,Woombye,house,3.0,2.0,2.0,542.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-woombye-150587964
2026-06-30,38 Plantation Rise Drive,Woombye,house,4.0,2.0,2.0,858.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-woombye-151290492
2026-06-30,5 Homestead Place,Woombye,house,3.0,1.0,1.0,704.0,900000.0,5173543.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",550.0,19812.0,2.2,3.18,2.2,4550.89,0.36,221.67,-34798.68,-669.21,36988.0,0.0,-34798.68,0.0,240000.0,-14.5,2.42,-12.21,Negative,https://www.realestate.com.au/property-house-qld-woombye-151403044
2026-06-30,9 McKenzie Road,Woombye,house,3.0,1.0,1.0,954.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-woombye-151635812
2026-06-30,44-46 Campbell Street,Woombye,house,5.0,2.0,3.0,0.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-woombye-151531308
2026-06-30,Lot 4/8 Keil Street,Woombye,house,5.0,2.0,2.0,1288.0,1450000.0,4555859.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",550.0,19812.0,1.37,1.97,1.37,7331.99,0.23,338.36,-68171.87,-1311.0,65588.0,0.0,-68171.87,0.0,350000.0,-19.48,1.33,-16.14,Negative,https://www.realestate.com.au/property-house-qld-woombye-151453004
2026-06-30,34 Bunya Pine Place,Woombye,house,5.0,3.0,3.0,760.0,1300000.0,6922261.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",550.0,19812.0,1.52,2.2,1.52,6573.51,0.25,306.54,-59070.09,-1135.96,57788.0,0.0,-59070.09,0.0,320000.0,-18.46,1.54,-15.34,Negative,https://www.realestate.com.au/property-house-qld-woombye-151519536
2026-06-30,283 Kiel Mountain Road,Kiels Mountain,house,6.0,3.0,2.0,8434.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-kiels+mountain-151413072
2026-06-30,15 Greenock Place,Kiels Mountain,acreage/semi-rural,4.0,3.0,4.0,12500.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-kiels+mountain-151554900
2026-06-30,430 Kiel Mountain Road,Kiels Mountain,house,11.0,6.0,30.0,129500.0,0.0,,,For Sale,Unknown,True,True,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-kiels+mountain-148161268
2026-06-30,27 Greenock Place,Kiels Mountain,house,4.0,3.0,2.0,26200.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-kiels+mountain-150845456
2026-06-30,190 Old Palmwoods Road,Palmwoods,house,3.0,2.0,3.0,124500.0,0.0,,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,,842.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-palmwoods-151389488
2026-06-30,155 Winston Road,Palmwoods,house,4.0,2.0,6.0,4000.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,842.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-palmwoods-151179744
2026-06-30,3 Woods Court,Palmwoods,house,4.0,2.0,4.0,810.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,842.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-palmwoods-151588528
2026-06-30,14 Macdonald Road,Palmwoods,acreage/semi-rural,4.0,2.0,8.0,59500.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,842.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-palmwoods-150593188
2026-06-30,6 Rangeleigh Court,Palmwoods,house,4.0,2.0,2.0,464.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,842.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-palmwoods-151261988
2026-06-30,206 Palmwoods-Montville Road,Palmwoods,house,4.0,1.0,3.0,31300.0,1600000.0,206868.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",842.0,33781.28,2.11,2.74,2.11,10113.09,0.28,300.02,-87575.78,-1684.15,80218.72,0.0,-87575.78,0.0,60000.0,-145.96,0.86,-62.55,Negative,https://www.realestate.com.au/property-house-qld-palmwoods-151416064
2026-06-30,2/28 Bonaparte Place,Palmwoods,duplex/semi-detached,3.0,2.0,1.0,142.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,842.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-duplex+semi-detached-qld-palmwoods-151617936
2026-06-30,5 Greenlees Court,Palmwoods,house,3.0,1.0,1.0,0.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,842.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-palmwoods-151560904
2026-06-30,21 Bonaparte Place,Palmwoods,duplex/semi-detached,5.0,3.0,3.0,625.0,1390000.0,9000217.0,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",842.0,33781.28,2.43,3.15,2.43,7028.6,0.4,215.48,-50561.88,-972.34,48498.72,0.0,-50561.88,0.0,338000.0,-14.96,3.4,-12.41,Negative,https://www.realestate.com.au/property-duplex+semi-detached-qld-palmwoods-151586616
2026-06-30,38 Palmwoods-Montville Road,Palmwoods,house,6.0,4.0,2.0,1004.0,1550000.0,6247642.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",842.0,33781.28,2.18,2.82,2.18,7837.64,0.36,237.65,-60270.44,-1159.05,56818.72,0.0,-60270.44,0.0,370000.0,-16.29,2.99,-13.47,Negative,https://www.realestate.com.au/property-house-qld-palmwoods-150704452
2026-06-30,14 Rainbird Court,Palmwoods,house,3.0,1.0,1.0,735.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,842.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-palmwoods-151523812
2026-06-30,4 Wells Court,Palmwoods,house,4.0,2.0,2.0,722.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,842.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-palmwoods-151210588
2026-06-30,2/4 Wells Street,Palmwoods,house,3.0,2.0,1.0,0.0,850000.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",842.0,33781.28,3.97,5.15,3.97,4298.06,0.65,140.64,-17795.47,-342.22,20418.72,0.0,-17795.47,0.0,230000.0,-7.74,5.88,-6.53,Negative,https://www.realestate.com.au/property-house-qld-palmwoods-151328456
2026-06-30,9 Crows Ash Court,Palmwoods,house,4.0,2.0,2.0,780.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,842.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-palmwoods-151552156
